ID,attachment_elastic_constant,attachment_rate,calcification_rate,calcified_fraction,cancer_cell_attack_rates,cancer_cell_cell_adhesion_affinities,cancer_cell_fusion_rates,cancer_cell_live_phagocytosis_rates,cancer_cell_transformation_rates,cell_BM_adhesion_strength,cell_BM_repulsion_strength,cell_cell_adhesion_strength,cell_cell_repulsion_strength,cell_count_voxel,cell_density_micron3,cell_type,chemotaxis_direction,chemotaxis_index,contact_with_basement_membrane,current_cycle_phase_exit_rate,current_death_model,current_phase,cycle_model,cytoplasmic_biomass_change_rate,cytoplasmic_volume,damage,damage_rate,dead,dead_phagocytosis_rate,death_rates_0,death_rates_1,detachment_rate,elapsed_time_in_phase,fluid_change_rate,fluid_fraction,generation,is_motile,maximum_number_of_attachments,mesh_center_m,mesh_center_n,mesh_center_p,migration_bias,migration_bias_direction_vectorlength,migration_bias_direction_x,migration_bias_direction_y,migration_bias_direction_z,migration_speed,motility_vector_vectorlength,motility_vector_x,motility_vector_y,motility_vector_z,nuclear_biomass_change_rate,nuclear_radius,nuclear_volume,number_of_nuclei,oncoprotein,orientation_vectorlength,orientation_x,orientation_y,orientation_z,oxygen,oxygen_chemotactic_sensitivities,oxygen_decay_rate,oxygen_diffusion_coefficient,oxygen_fraction_released_at_death,oxygen_fraction_transferred_when_ingested,oxygen_internalized_total_substrates,oxygen_net_export_rates,oxygen_saturation_densities,oxygen_secretion_rates,oxygen_uptake_rates,parent_ID,persistence_time,polarity,position_vectorlength,position_x,position_y,position_z,pressure,radius,relative_maximum_adhesion_distance,runtime,surface_area,target_fluid_fraction,target_solid_cytoplasmic,target_solid_nuclear,time,total_attack_time,total_volume,tree_ID,velocity_vectorlength,velocity_x,velocity_y,velocity_z,voxel_i,voxel_j,voxel_k
1022,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.6166722994196465e-05,0,live,live_cells_cycle_model,0.0045,1953.99999998772,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5568.000000121538,0.05,0.7499999999996151,2.0,False,12,10.0,-170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902879826,539.9999999993385,1,0.9088628266982036,1.0,0.0,0.0,1.0,7.330784865532974,0.0,0.1,100000.0,0.0,0.0,1175313670.140502,0.0,1.0,0.0,10.0,923.1,1.0,1.0,165.81888027939908,1.1792614064974953,-165.81468692383325,0.0,0.35060856939187146,8.412710547939676,1.25,10.3193995,889.3685284100927,0.75,488.5,135.0,7980.0,0.0,2493.9999999870583,1022.2,0.0,0.0,0.0,0.0,50,41,0
1121,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00018160750768523768,0,live,live_cells_cycle_model,0.0045,1953.9999025451998,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,3600.0000000785803,0.05,0.7499999969245725,2.0,False,12,-150.0,-230.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670884930999,539.9999942434017,1,1.3307635041548038,1.0,0.0,0.0,1.0,11.262188530068363,0.0,0.1,100000.0,0.0,0.0,1360053223.5254982,0.0,1.0,0.0,10.0,967.1,1.0,1.0,271.0741585806386,-157.35929787324318,-220.72437750063114,0.0,0.15016205148718065,8.412710431904022,1.25,10.3193995,889.3685038761553,0.75,488.5,135.0,7980.0,0.0,2493.9998967886013,1121.2,0.0,0.0,0.0,0.0,42,38,0
1115,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,0.0001481278899806093,0,live,live_cells_cycle_model,0.0045,1953.9999353715586,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,3690.000000080545,0.05,0.7499999979618429,2.0,False,12,110.0,-250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670891084101,539.9999962166153,1,1.1827427649527518,1.0,0.0,0.0,1.0,10.747778930094647,0.0,0.1,100000.0,0.0,0.0,1510917203.6965501,0.0,1.0,0.0,10.0,903.1,1.0,1.0,261.2081438770034,101.21375877365759,-240.80172229985644,0.0,0.2730768109901053,8.41271047103243,1.25,10.3193995,889.3685121492495,0.75,488.5,135.0,7980.0,0.0,2493.999931588174,1115.2,0.0,0.0,0.0,0.0,55,37,0
957,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,5.836021306962898e-05,0,live,live_cells_cycle_model,0.0045,1953.999999985484,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5532.000000120752,0.05,0.7499999999995449,2.0,False,12,-170.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902879447,539.9999999992173,1,1.1972092952420519,1.0,0.0,0.0,1.0,7.234163085500339,0.0,0.1,100000.0,0.0,0.0,1189806269.2621708,0.0,1.0,0.0,10.0,957.1,1.0,1.0,179.12666546031284,-167.61628460727766,63.17549693815572,0.0,0.41337905634062266,8.412710547937026,1.25,10.3193995,889.3685284095325,0.75,488.5,135.0,7980.0,0.0,2493.9999999847014,957.2,0.0,0.0,0.0,0.0,41,53,0
943,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,2.607125573457703e-05,0,live,live_cells_cycle_model,0.0045,1953.999999999964,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6846.000000128515,0.05,0.749999999999999,1.0,False,12,-90.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881877,539.9999999999965,1,1.4658365656133063,1.0,0.0,0.0,1.0,5.816367704009978,0.0,0.1,100000.0,0.0,0.0,1068887395.9793161,0.0,1.0,0.0,10.0,10.0,1.0,1.0,83.01695343288033,-82.84954901622157,-5.269419805416765,0.0,0.27202824304824264,8.412710547954182,1.25,10.3193995,889.3685284131601,0.75,488.5,135.0,7980.0,0.0,2493.9999999999604,943.1,0.0,0.0,0.0,0.0,45,49,0
986,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00010177286249075041,0,live,live_cells_cycle_model,0.0045,1112.8407905459853,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,72.0000000015716,0.05,0.7187278610140561,4.0,False,12,10.0,-250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.234969381848455,318.1554987906509,1,0.8485760263419624,1.0,0.0,0.0,1.0,10.497099071288694,0.0,0.1,100000.0,0.0,0.0,503263382.875402,0.0,1.0,0.0,10.0,986.3,1.0,1.0,241.67111086840288,5.631316455958206,-241.60549270109885,0.0,0.5304794482399301,6.990635092388154,1.25,10.3193995,614.1057015956085,0.75,488.5,135.0,7980.0,0.0,1430.9962893366362,986.4,0.0,0.0,0.0,0.0,50,37,0
924,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00012748250304089184,0,live,live_cells_cycle_model,0.0045,1953.8408511987377,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1980.0000000432192,0.05,0.7499948163830129,3.0,False,12,250.0,130.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051628915425537,539.9865353236096,1,1.0908689641279365,1.0,0.0,0.0,1.0,10.352952365193305,0.0,0.1,100000.0,0.0,0.0,1159084310.659162,0.0,1.0,0.0,10.0,924.2,1.0,1.0,277.29063168385295,242.29715206621597,134.84133090499807,0.0,0.6130750555482823,8.412516458041473,1.25,10.3193995,889.3274915873168,0.75,488.5,135.0,7980.0,0.0,2493.8273865223473,924.3,0.0,0.0,0.0,0.0,62,56,0
1001,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,0.00010288414443147169,0,live,live_cells_cycle_model,0.0045,1953.9999999967558,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5892.00000012861,0.05,0.7499999999998983,2.0,False,12,-10.0,-270.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881346,539.9999999998261,1,0.8485760263419624,1.0,0.0,0.0,1.0,10.559321994039246,0.0,0.1,100000.0,0.0,0.0,1666441803.4342492,0.0,1.0,0.0,10.0,986.1,1.0,1.0,270.28778880827826,-2.1006534057314994,-270.27962563637203,0.0,0.3795980479030439,8.412710547950384,1.25,10.3193995,889.3685284123569,0.75,488.5,135.0,7980.0,0.0,2493.999999996582,1001.2,0.0,0.0,0.0,0.0,49,36,0
970,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,6.769561238173313e-05,0,live,live_cells_cycle_model,0.0045,1919.1272854975532,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,804.0000000175496,0.05,0.7487454691627045,5.0,False,12,210.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.034556383976836,534.5301869133996,1,1.0556773952058804,1.0,0.0,0.0,1.0,7.93982925632671,0.0,0.1,100000.0,0.0,0.0,412491824.22274506,0.0,1.0,0.0,10.0,970.4,1.0,1.0,203.87549768843962,200.97061777184683,-34.29328432960598,0.0,0.4976578670685241,8.367102875665676,1.25,10.3193995,879.7516328669772,0.75,488.5,135.0,7980.0,0.0,2453.657472410953,970.5,0.0,0.0,0.0,0.0,60,48,0
1289,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,0.00012363056550416878,0,live,live_cells_cycle_model,0.0045,1899.9677756019337,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,708.0000000154541,0.05,0.7480167959281913,3.0,False,12,-150.0,-190.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.023272932161091,530.9442672468307,1,1.3307635041548038,1.0,0.0,0.0,1.0,9.270014615552647,0.0,0.1,100000.0,0.0,0.0,723341800.2579762,0.0,1.0,0.0,10.0,967.2,1.0,1.0,246.7387512728747,-146.72026220496855,-198.3763494930855,0.0,0.345929594529953,8.341168195494403,1.25,10.3193995,874.30632707845,0.75,488.5,135.0,7980.0,0.0,2430.9120428487645,1289.3,0.0,0.0,0.0,0.0,42,40,0
1180,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,6.136299202155773e-05,0,live,live_cells_cycle_model,0.0045,1953.9845242374186,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,2490.0000000543514,0.05,0.749999503823954,2.0,False,12,-210.0,-50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051667438328919,539.9988889672213,1,0.8126218606894728,1.0,0.0,0.0,1.0,8.462341371127735,0.0,0.1,100000.0,0.0,0.0,991704187.9594259,0.0,1.0,0.0,10.0,981.1,1.0,1.0,208.4752710617394,-200.3894257168163,-57.497971313345225,0.0,0.32632442293405556,8.412691897831582,1.25,10.3193995,889.3645851386086,0.75,488.5,135.0,7980.0,0.0,2493.98341320464,1180.2,0.0,0.0,0.0,0.0,39,47,0
1072,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00012555178812207398,0,live,live_cells_cycle_model,0.0045,1953.9999986756075,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,4542.000000099142,0.05,0.7499999999584002,2.0,False,12,-10.0,270.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.05167090265327,539.9999999266854,1,1.1588155201119592,1.0,0.0,0.0,1.0,9.962542639391904,0.0,0.1,100000.0,0.0,0.0,1559208376.7822444,0.0,1.0,0.0,10.0,904.1,1.0,1.0,274.4244009449557,-18.246748264406886,273.81710686473406,0.0,0.30858018909366036,8.412710546382655,1.25,10.3193995,889.368528080885,0.75,488.5,135.0,7980.0,0.0,2493.999998602293,1072.2,0.0,0.0,0.0,0.0,49,63,0
948,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.1474070600848575e-05,0,live,live_cells_cycle_model,0.0045,1953.9999999999318,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6774.000000128581,0.05,0.749999999999998,2.0,False,12,-190.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881872,539.9999999999947,1,0.745841766576108,1.0,0.0,0.0,1.0,7.549262721713211,0.0,0.1,100000.0,0.0,0.0,1360639494.6915727,0.0,1.0,0.0,10.0,24.1,1.0,1.0,183.00143723380276,-182.8463853119476,7.531627180910868,0.0,0.323709327521988,8.412710547954145,1.25,10.3193995,889.3685284131519,0.75,488.5,135.0,7980.0,0.0,2493.9999999999263,948.2,0.0,0.0,0.0,0.0,40,50,0
981,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,6.550395369999296e-05,0,live,live_cells_cycle_model,0.0045,1953.9845242374186,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,2490.0000000543514,0.05,0.749999503823954,2.0,False,12,-210.0,-70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051667438328919,539.9988889672213,1,0.8126218606894728,1.0,0.0,0.0,1.0,8.696316722271078,0.0,0.1,100000.0,0.0,0.0,1011788225.5054129,0.0,1.0,0.0,10.0,981.1,1.0,1.0,224.3865912464683,-214.7135250183913,-65.17242135586415,0.0,0.24476521875441185,8.412691897831582,1.25,10.3193995,889.3645851386086,0.75,488.5,135.0,7980.0,0.0,2493.98341320464,981.2,0.0,0.0,0.0,0.0,39,46,0
914,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,3.184365238495995e-05,0,live,live_cells_cycle_model,0.0045,1870.075502705748,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,612.0000000133587,0.05,0.7468415708280306,2.0,False,12,150.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.004334418536218,524.961654116083,1,0.920734423705108,1.0,0.0,0.0,1.0,6.583096095702976,0.0,0.1,100000.0,0.0,0.0,667828765.0465904,0.0,1.0,0.0,10.0,914.1,1.0,1.0,150.02553103457865,144.56127839658484,40.1210262898697,0.0,0.9857887348606563,8.299932276001476,1.25,10.3193995,865.6831443360823,0.75,488.5,135.0,7980.0,0.0,2395.037156821831,914.2,0.0,0.0,0.0,0.0,57,52,0
915,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00011090683228170572,0,live,live_cells_cycle_model,0.0045,1953.999999993634,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5712.000000124681,0.05,0.7499999999998004,2.0,False,12,-230.0,130.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.05167090288082,539.9999999996575,1,1.0406138964668692,1.0,0.0,0.0,1.0,9.884609259108569,0.0,0.1,100000.0,0.0,0.0,1711811788.161156,0.0,1.0,0.0,10.0,915.1,1.0,1.0,277.4046770035442,-239.6490960325358,139.7199541734433,0.0,0.41059542317563796,8.412710547946684,1.25,10.3193995,889.3685284115747,0.75,488.5,135.0,7980.0,0.0,2493.9999999932916,915.2,0.0,0.0,0.0,0.0,38,56,0
967,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.0001779758474784903,0,live,live_cells_cycle_model,0.0045,1899.9677756019337,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,708.0000000154541,0.05,0.7480167959281913,3.0,False,12,-170.0,-210.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.023272932161091,530.9442672468307,1,1.3307635041548038,1.0,0.0,0.0,1.0,11.137211834333794,0.0,0.1,100000.0,0.0,0.0,745191544.2248474,0.0,1.0,0.0,10.0,967.2,1.0,1.0,260.80883540342853,-161.10405209928587,-205.10176260013776,0.0,0.2136888101265026,8.341168195494403,1.25,10.3193995,874.30632707845,0.75,488.5,135.0,7980.0,0.0,2430.9120428487645,967.3,0.0,0.0,0.0,0.0,41,39,0
959,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.0001707920072950468,0,live,live_cells_cycle_model,0.0045,1953.999999999855,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6576.000000128761,0.05,0.7499999999999956,2.0,False,12,290.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.05167090288186,539.9999999999907,1,1.2084372071377163,1.0,0.0,0.0,1.0,11.475364330178344,0.0,0.1,100000.0,0.0,0.0,1902300184.9443188,0.0,1.0,0.0,10.0,947.1,1.0,1.0,287.13668422738766,280.83598876123364,59.821591800944205,0.0,0.2971999223223043,8.412710547954054,1.25,10.3193995,889.3685284131327,0.75,488.5,135.0,7980.0,0.0,2493.9999999998454,959.2,0.0,0.0,0.0,0.0,64,52,0
928,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,5.2537898694443436e-05,0,live,live_cells_cycle_model,0.0045,1953.994684903552,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,2724.000000059459,0.05,0.7499998304306791,2.0,False,12,50.0,-130.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051669779129355,539.9996396284054,1,1.2956897641431147,1.0,0.0,0.0,1.0,6.862964495998499,0.0,0.1,100000.0,0.0,0.0,866198980.4974676,0.0,1.0,0.0,10.0,928.1,1.0,1.0,142.89133183221432,54.78239424374421,-131.9728077814023,0.0,0.19357078172110867,8.412704166491238,1.25,10.3193995,889.3671791523902,0.75,488.5,135.0,7980.0,0.0,2493.9943245319573,928.2,0.0,0.0,0.0,0.0,52,43,0
922,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00012996360966867384,0,live,live_cells_cycle_model,0.0045,1952.1172429434314,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1440.0000000314321,0.05,0.7499369067082524,3.0,False,12,230.0,150.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051038468271931,539.7972124813205,1,1.0908689641279365,1.0,0.0,0.0,1.0,10.456669868807737,0.0,0.1,100000.0,0.0,0.0,1095730340.863088,0.0,1.0,0.0,10.0,922.2,1.0,1.0,276.98691534293596,233.9964672762965,148.21404985158412,0.0,0.4233533717307435,8.410364921696011,1.25,10.3193995,888.8726512911783,0.75,488.5,135.0,7980.0,0.0,2491.914455424752,922.3,0.0,0.0,0.0,0.0,61,57,0
917,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,8.046648385770134e-05,0,live,live_cells_cycle_model,0.0045,1953.9999999999054,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6636.000000128706,0.05,0.749999999999997,2.0,False,12,90.0,250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881868,539.9999999999933,1,0.7777971986665785,1.0,0.0,0.0,1.0,9.737037886336626,0.0,0.1,100000.0,0.0,0.0,1753321751.279806,0.0,1.0,0.0,10.0,917.1,1.0,1.0,261.7215020928151,80.9346903368664,248.89299017408058,0.0,0.4671073086389884,8.412710547954113,1.25,10.3193995,889.3685284131454,0.75,488.5,135.0,7980.0,0.0,2493.9999999998986,917.2,0.0,0.0,0.0,0.0,54,62,0
963,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,4.610200173197688e-05,0,live,live_cells_cycle_model,0.0045,1953.9999999943602,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5742.000000125336,0.05,0.7499999999998233,3.0,False,12,50.0,170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902880942,539.9999999996967,1,1.262513788791081,1.0,0.0,0.0,1.0,6.670224755707467,0.0,0.1,100000.0,0.0,0.0,1143004781.0811799,0.0,1.0,0.0,10.0,963.2,1.0,1.0,185.0484966061071,54.68682745498886,176.7831920717824,0.0,0.6951122229695996,8.412710547947544,1.25,10.3193995,889.3685284117569,0.75,488.5,135.0,7980.0,0.0,2493.999999994057,963.3,0.0,0.0,0.0,0.0,52,58,0
1285,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,6.614974116880968e-05,0,live,live_cells_cycle_model,0.0045,1914.089134548004,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,774.0000000168948,0.05,0.7485556813409083,2.0,False,12,-170.0,110.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.0316495763087055,533.6048544344234,1,1.0239044391930099,1.0,0.0,0.0,1.0,7.960479031414779,0.0,0.1,100000.0,0.0,0.0,810248818.6582727,0.0,1.0,0.0,10.0,912.1,1.0,1.0,203.7483739078907,-174.73371204220842,104.7927943422649,0.0,0.6541491482595507,8.3603187776897,1.25,10.3193995,878.3255952563663,0.75,488.5,135.0,7980.0,0.0,2447.6939889824275,1285.2,0.0,0.0,0.0,0.0,41,55,0
1296,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,2.410216423455767e-05,0,live,live_cells_cycle_model,0.0045,1870.075502705748,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,612.0000000133587,0.05,0.7468415708280306,2.0,False,12,130.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.004334418536218,524.961654116083,1,0.920734423705108,1.0,0.0,0.0,1.0,6.198669819926213,0.0,0.1,100000.0,0.0,0.0,665543047.9930555,0.0,1.0,0.0,10.0,914.1,1.0,1.0,134.62584973477374,130.31947345573383,33.778014373704195,0.0,0.37340305274510555,8.299932276001476,1.25,10.3193995,865.6831443360823,0.75,488.5,135.0,7980.0,0.0,2395.037156821831,1296.2,0.0,0.0,0.0,0.0,56,51,0
992,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,0.0001243839872372288,0,live,live_cells_cycle_model,0.0045,1953.9999999985853,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6042.0000001292465,0.05,0.7499999999999557,2.0,False,12,-270.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881648,539.9999999999231,1,1.074131517811144,1.0,0.0,0.0,1.0,10.307555772944575,0.0,0.1,100000.0,0.0,0.0,1769854254.8424118,0.0,1.0,0.0,10.0,926.1,1.0,1.0,285.24697854685576,-276.93838289742985,68.34450122919125,0.0,0.16563325382981733,8.41271054795255,1.25,10.3193995,889.368528412815,0.75,488.5,135.0,7980.0,0.0,2493.9999999985084,992.2,0.0,0.0,0.0,0.0,36,53,0
1220,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,6.431506034057472e-05,0,live,live_cells_cycle_model,0.0045,1953.7847905772799,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1914.0000000417785,0.05,0.7499929715488944,3.0,False,12,170.0,110.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051612651027948,539.9813196629343,1,1.1508372411335257,1.0,0.0,0.0,1.0,7.5579368350016,0.0,0.1,100000.0,0.0,0.0,897721308.17985,0.0,1.0,0.0,10.0,929.2,1.0,1.0,192.34370837332744,161.4474083411504,104.55064079540341,0.0,0.5455486502777633,8.412447555657824,1.25,10.3193995,889.312923643615,0.75,488.5,135.0,7980.0,0.0,2493.7661102402144,1220.3,0.0,0.0,0.0,0.0,58,55,0
982,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00016407613262739513,0,live,live_cells_cycle_model,0.0045,1953.9966639610186,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,2826.0000000616856,0.05,0.749999893762494,2.0,False,12,110.0,270.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670212767151,539.999778689914,1,1.206771175607872,1.0,0.0,0.0,1.0,11.226993415336946,0.0,0.1,100000.0,0.0,0.0,1352712151.116161,0.0,1.0,0.0,10.0,982.1,1.0,1.0,296.36301349485683,112.55033310439936,274.1595489598009,0.0,0.1717493688202631,8.412706548092928,1.25,10.3193995,889.3676827047874,0.75,488.5,135.0,7980.0,0.0,2493.9964426509327,982.2,0.0,0.0,0.0,0.0,55,63,0
965,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,7.95518793061382e-05,0,live,live_cells_cycle_model,0.0045,1953.9999999997733,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6456.00000012887,0.05,0.7499999999999929,2.0,False,12,-150.0,-170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881845,539.9999999999862,1,0.9211296005429049,1.0,0.0,0.0,1.0,8.96719827149827,0.0,0.1,100000.0,0.0,0.0,1579077486.5570524,0.0,1.0,0.0,10.0,940.1,1.0,1.0,219.87174366099694,-143.66039348628578,-166.44901622987348,0.0,0.3194017415364688,8.412710547953957,1.25,10.3193995,889.3685284131124,0.75,488.5,135.0,7980.0,0.0,2493.9999999997594,965.2,0.0,0.0,0.0,0.0,42,41,0
